"","spotify_id","name","followers","genres"
"624","47MpMsUfWtgyIIBEFOr4FE","Lunay",7253905,"['latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']"
"625","19k8AgwwTSxeaxkOuCQEJs","Jelly Roll",1477176,"['country rap', 'nashville hip hop', 'tennessee hip hop']"
"626","1ZwdS5xdxEREPySFridCfh","2Pac",13505422,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
"627","59wfkuBoNyhDMQGCljbUbA","Diddy",1355786,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap']"
"628","3r17AfJCCUqC9Lf0OAc73G","Fergie",5080656,"['dance pop', 'pop', 'post-teen pop', 'rap', 'urban contemporary']"
"629","4PVn1b2WnnXdq80C7uaZLZ","Nause",195298,"['edm', 'pop dance', 'progressive electro house', 'swedish pop']"
"630","0g9vAlRPK9Gt3FKCekk4TW","Ab-Soul",939109,"['alternative hip hop', 'conscious hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']"
"631","1KCSPY1glIKqW2TotWuXOR","P!nk",13648844,"['dance pop', 'pop']"
"632","55fhWPvDiMpLnE4ZzNXZyW","Noah Cyrus",1021256,"['dance pop', 'pop', 'post-teen pop']"
"633","1thbOfXak53dM1Xabq3pmb","Delacey",39042,"['modern alternative pop']"
"634","6KImCVD70vtIoJWnq6nGn3","Harry Styles",23284667,"['pop']"
"635","0QHgL1lAIqAw0HtD7YldmP","DJ Khaled",8319650,"['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"636","50co4Is1HCEo8bhOyUWKpn","Young Thug",7455539,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"637","3tQx1LPXbsYjE9VwN1Peaa","Marc E. Bassy",400395,"['pop', 'pop rap', 'r&b']"
"638","4LcUpNlXFEleaLlelmkv2R","Kris Kross Amsterdam",178458,"['dutch house', 'dutch pop']"
"639","21WS9wngs9AqFckK7yYJPM","PnB Rock",3484324,"['melodic rap', 'pop', 'pop rap', 'rap', 'trap']"
"640","3b8QkneNDz4JHKKKlLgYZg","Florida Georgia Line",4896828,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
"641","1Zp054Jc86WVKCxKEqZGOA","Jack Garratt",352486,"['uk alternative pop', 'uk pop']"
"642","7hOGhpa8RMSuDOWntGIAJt","A R I Z O N A",391057,"['electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house', 'uk pop']"
"643","1mcTU81TzQhprhouKaTkpq","Rauw Alejandro",13643957,"['puerto rican pop', 'trap latino']"
"644","3rWZHrfrsPBxVy692yAIxF","WILLOW",2234179,"['afrofuturism', 'pop', 'post-teen pop']"
"645","5fmvGUlMVgmnCn45f1he7d","Andrew Gold",52029,"['soft rock', 'underground power pop']"
"646","4iDroUFo89Y7YBsdDTBmTD","Sueco",473373,"['cali rap', 'pop rap']"
"647","0haZhu4fFKt0Ag94kZDiz2","Sofía Reyes",2652272,"['dance pop', 'latin pop', 'mexican pop', 'reggaeton']"
"648","73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino",9784282,"['atl hip hop', 'hip hop', 'pop', 'rap']"
"649","3g2kUQ6tHLLbmkV7T4GPtL","Fiona Apple",1049144,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
"650","26VFTg2z8YR0cCuwLzESi2","Halsey",18336232,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']"
"651","7tYKF4w9nC0nq9CsPZTHyP","SZA",8374364,"['pop', 'r&b', 'rap']"
"652","16oZKvXb6WkQlVAjwo2Wbg","The Lumineers",4861206,"['folk-pop', 'stomp and holler']"
"653","2RdwBSPQiwcmiDo9kixcl8","Pharrell Williams",4018182,"['hip hop', 'pop']"
"654","28ExwzUQsvgJooOI0X1mr3","Jay Rock",1290034,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
"655","20qISvAhX20dpIbOOzGK3q","Nas",2963116,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
"656","3tlXnStJ1fFhdScmQeLpuG","Brent Faiyaz",2716447,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']"
"657","04abdnqPQe2N4fjztDea6z","Austin Mahone",1989356,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
"658","5IbEL2xjRtKsunfmsahLuO","$NOT",1164155,"['aesthetic rap', 'florida rap', 'rap', 'underground hip hop']"
"659","26cMerAxjx9GedFt0lMDjm","Bella Poarch",854059,"['modern alternative pop']"
"660","5LHRHt1k9lMyONurDHEdrp","Tyga",6638519,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"661","6VxCmtR7S3yz4vnzsJqhSV","Sheppard",270154,"['australian indie', 'australian pop', 'folk-pop', 'neo mellow', 'pop', 'pop rock', 'uk pop']"
"662","1VBflYyxBhnDc9uVib98rw","Icona Pop",683067,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish synthpop', 'uk pop']"
"663","3IaqL9bsZtYJkqNLiovVho","Handsome Ghost",69675,"['hopebeat', 'indie electropop', 'indie poptimism', 'indiecoustica', 'nyc pop']"
"664","4DdkRBBYG6Yk9Ka8tdJ9BW","Offset",2423459,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"665","4vhNDa5ycK0ST968ek7kRr","Carlos Vives",5504702,"['champeta', 'colombian pop', 'latin pop', 'tropical', 'vallenato']"
"666","1bT7m67vi78r2oqvxrP3X5","Naughty Boy",321853,"['uk contemporary r&b', 'uk pop']"
"667","4AcHt3JxKy59IX7JNNlZn4","Fitz and The Tantrums",788661,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
"668","4u5smJBskI6Adzv08PuiUP","Kiiara",865133,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'uk pop']"
"669","6fOMl44jA4Sp5b9PpYCkzz","NF",7430819,"['hip hop', 'pop rap', 'rap']"
"670","787bCXOIvGeBw0Bc4kEjhD","Luke Christopher",165884,"['indie pop rap', 'pop rap']"
"671","55Aa2cqylxrFIXC767Z865","Lil Wayne",12587804,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
"672","15iVAtD3s3FsQR4w1v6M0P","Chief Keef",3439081,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
"673","23IZADrJHPStZ6aMxJVq3s","Jarryd James",109565,"['australian alternative pop', 'australian r&b']"
"674","0JOxt5QOwq0czoJxvSc5hS","GASHI",223285,"['pop rap', 'trap soul']"
"675","3Y3xIwWyq5wnNHPp5gPjOW","Kenny Loggins",888507,"['album rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']"
"676","3q9nybxzbSHsesDBHUlP4c","Coleman Hell",67696,"['canadian pop', 'indie poptimism', 'pop rock']"
"677","6hj2p7pzusn5Fcdi35Yedr","$ilkMoney",50069,"['underground hip hop']"
"678","085pc2PYOi8bGKj0PNjekA","will.i.am",3831824,"['dance pop', 'pop', 'pop rap']"
"679","4IVAbR2w4JJNJDDRFP3E83","6LACK",3635051,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']"
"680","4EzkuveR9pLvDVFNx6foYD","James Bay",3713415,"['neo mellow', 'pop', 'uk pop']"
"681","4tYSBptyGeVyZsk8JC4JHZ","Shoreline Mafia",1021485,"['cali rap', 'trap', 'underground hip hop', 'viral rap']"
"682","1nzgtKYFckznkcVMR3Gg4z","KSI",2452975,"['uk hip hop']"
"683","0ZrpamOxcZybMHGg1AYtHP","Robin Thicke",1884277,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
"684","6U1dBXJhC8gXFjamvFTmHg","Zac Efron",751236,"['hollywood', 'pop', 'post-teen pop', 'show tunes']"
"685","4zxvC7CRGvggq9EWXOpwAo","Kiesza",286134,"['electropop', 'pop edm']"
"686","7tjbDPvrdvDshcpEMXKRVb","Gerry Rafferty",272615,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
"687","3iri9nBFs9e4wN7PLIetAw","gnash",1583494,"['pop']"
"688","3hcs9uc56yIGFCSy9leWe7","Lil Durk",4537095,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']"
"689","3Gm5F95VdRxW3mqCn8RPBJ","Aminé",1806196,"['hip hop', 'pop', 'portland hip hop', 'rap']"
"690","1gl0S9pS0Zw0qfa14rDD3D","Surf Curse",786611,"['dreamo', 'indie pop', 'indie surf', 'surf punk', 'vegas indie']"
"691","0jPnVIasXzBYjrlpO5irii","Ingrid Andress",106131,"['contemporary country', 'country', 'country pop']"
"692","6DIS6PRrLS3wbnZsf7vYic","WALK THE MOON",1951754,"['dance rock', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
"693","0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott",20990560,"['hip hop', 'rap', 'slap house']"
"694","4rTv3Ejc7hKMtmoBOK1B4T","Ali Gatie",1948195,"['canadian hip hop', 'pop']"
"695","0xOeVMOz2fVg5BJY3N6akT","Jaden",1803235,"['pop', 'rap']"
"696","3Nrfpe0tUJi4K4DXYWgMUX","BTS",54532917,"['k-pop', 'k-pop boy group']"
"697","66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande",83045090,"['dance pop', 'pop']"
"698","2jw70GZXlAI8QzWeY2bgRc","Nelly Furtado",3207679,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
"699","3gGUMEwIX6XodWsYEvKSal","YBN Nahmir",2887989,"['alabama rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']"
"700","2WzaAvm2bBCf4pEhyuDgCY","Ruth B.",2209651,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']"
"701","1Cs0zKBU1kc0i8ypK3B9ai","David Guetta",24692289,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
"702","1peH5tSqnYm8W6Bo3I5egE","Kat Dahlia",293234,"['hip pop', 'miami hip hop']"
"703","2dd5mrQZvg6SmahdgVKDzh","PSY",1498696,"['k-pop', 'k-rap', 'korean old school hip hop']"
"704","4sTQVOfp9vEMCemLw50sbu","Galantis",3263932,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
"705","36KsCCwgI0Dep97yVJWmkK","Monsieur Periné",524744,"['colombian pop', 'gypsy jazz', 'latin alternative', 'latin pop', 'latin rock']"
"706","6Dy7Ex5zlTLgXbsB92rPji","iSHi",7521,"['swedish pop']"
"707","2LIk90788K0zvyj2JJVwkJ","Jack Harlow",2532786,"['deep underground hip hop', 'kentucky hip hop', 'pop']"
"708","0gadJ2b9A4SKsB1RFkBb66","Passenger",3029092,"['folk-pop', 'neo mellow']"
"709","7gXy60xRcwYujBFoYHnR2O","Big Red Machine",131263,"['eau claire indie', 'folktronica', 'indie folk', 'indie pop', 'indie rock']"
"710","2S9W9aSAd7e5mp8WqWxN2h","Hilary Duff",2150239,"['dance pop', 'pop', 'post-teen pop']"
"711","02kJSzxNuaWGqwubyUba0Z","G-Eazy",5094191,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
"712","7LvoDJUNGnOrPdGRzVtOJ9","Young M.A",1313101,"['alternative r&b', 'lgbtq+ hip hop', 'nyc rap', 'pop rap', 'rap', 'trap']"
"713","6P5NO5hzJbuOqSdyPB7SJM","Ashe",1186377,"['alt z', 'electropop', 'pop']"
"714","5F1aAS1duwlzExnPs3l2Xe","Pooh Shiesty",971451,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']"
"715","6p5JxpTc7USNnBnLzctyd4","Phillip Phillips",997798,"['folk-pop', 'neo mellow', 'pop rock']"
"716","1o2NpYGqHiCq7FoiYdyd1x","Bea Miller",2750616,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
"717","2PaRhxWFaqCUZybJDDoNrf","Jana Kramer",423901,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'modern country rock']"
"718","64KEffDW9EtZ1y2vBYgq8T","Marshmello",34229273,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
"719","3E6xrwgnVfYCrCs0ePERDz","Wisin",8148576,"['latin hip hop', 'reggaeton', 'trap latino']"
"720","3V0ZQW0dNuVaFtbVYgSI24","Claire Rosinkranz",317711,"['indie pop', 'modern indie pop', 'pop']"
"721","0imE3buPhAowREqCrr4CYe","Peach Tree Rascals",203891,"['pop']"
"722","4dpARuHxo51G3z768sgnrY","Adele",42174621,"['british soul', 'pop', 'pop soul', 'uk pop']"
"723","0ZED1XzwlLHW4ZaG4lOT6m","Julia Michaels",4541950,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
"724","6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish",68407227,"['art pop', 'electropop', 'pop']"
"725","1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera",7115205,"['dance pop', 'pop', 'post-teen pop']"
"726","5ivCbtrcD5N4rD337xIb2z","MisterWives",419230,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop', 'pop rock']"
"727","2dIgFjalVxs4ThymZ67YCE","Stray Kids",8946573,"['k-pop', 'k-pop boy group']"
"728","0OO76E5lRfeyBI3fkA73Dr","siouxxie sixxsta",158148,"['glitchcore', 'hyperpop', 'sped up', 'viral rap']"
"729","6ueGR6SWhUJfvEhqkvMsVs","Janelle Monáe",1247940,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'electropop', 'escape room', 'neo soul', 'r&b']"
"730","3HiuzBlSW7pGDXlSFMhO2g","Young Dolph",2188566,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
"731","0ZUvK7zGdXLd78mQr3t1Tw","Ricky Montgomery",1273411,"['indie pop', 'la indie', 'pop']"
"732","0NWbwDZY1VkRqFafuQm6wk","Mike WiLL Made-It",1425594,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
"733","3e7awlrlDSwF3iM0WBjGMp","Little Mix",10712654,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
"734","67MNhiAICFY6Pwc2YxCO0K","Elley Duhé",315518,"['alt z', 'pop']"
"735","2W8yFh0Ga6Yf3jiayVxwkE","Dove Cameron",3730603,"['pop', 'post-teen pop']"
"736","6jJ0s89eD6GaHleKKya26X","Katy Perry",22399985,"['dance pop', 'pop']"
"737","6If57j6e3TXXk0HiLcIZca","Sevyn Streeter",1227623,"['alternative r&b', 'dance pop', 'hip pop', 'indie r&b', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']"
"738","2hejA1Dkf8v8R0koF44FvW","Gera MX",3528221,"['mexican hip hop', 'rap conciencia']"
"739","3QLIkT4rD2FMusaqmkepbq","Rachel Platten",848366,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
"740","70kkdajctXSbqSMJbQO424","Kacey Musgraves",1165679,"['country dawn', 'pop', 'texas country']"
"741","3kjuyTCjPG1WMFCiyc5IuB","Arcade Fire",2123917,"['baroque pop', 'canadian indie', 'indie rock', 'modern rock', 'permanent wave', 'quebec indie', 'rock']"
"742","2o5jDhtHVPhrJdv3cEQ99Z","Tiësto",6497410,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']"
"743","0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie",1397383,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']"
"744","2sil8z5kiy4r76CRTXxBCA","The Goo Goo Dolls",2320438,"['neo mellow', 'permanent wave', 'pop rock']"
"745","6VD4UEUPvtsemqD3mmTqCR","Deorro",1195407,"['dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']"
"746","3ApUX1o6oSz321MMECyIYd","Quinn XCII",715592,"['electropop', 'indie pop rap', 'pop', 'pop rap']"
"747","3TVXtAsR1Inumwj472S9r4","Drake",66852536,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
"748","6DPYiyq5kWVQS4RGwxzPC7","Dr. Dre",7932231,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
"749","0lAWpj5szCSwM4rUMHYmrr","Måneskin",6189030,"['indie rock italiano', 'italian pop']"
"750","1CoZyIx7UvdxT5c8UkMzHd","Jorja Smith",2844582,"['pop', 'r&b', 'uk contemporary r&b', 'uk pop']"
"751","3gIRvgZssIb9aiirIg0nI3","Jeremy Zucker",2021467,"['electropop', 'pop']"
"752","2wY79sveU1sp5g7SokKOiI","Sam Smith",20100976,"['dance pop', 'pop', 'uk pop']"
"753","1VPmR4DJC1PlOtd0IADAO0","$uicideboy$",4561646,"['dark trap', 'new orleans rap', 'underground hip hop']"
"754","3RqBeV12Tt7A8xH3zBDDUF","Kelsea Ballerini",934954,"['contemporary country', 'country', 'pop']"
"755","5Berubt6ysOy2LCMyqhmXP","YFN Lucci",2197468,"['arkansas hip hop', 'atl hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"756","5QatamYwvUTOmMHW6WA0AG","Terror Jr",200076,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'metropopolis', 'pop', 'uk pop']"
"757","55RI2GNCfyXr0f14uIdhwd","A Thousand Horses",71696,"['contemporary country', 'country pop', 'modern country rock']"
"758","0RESbWvOMyua0yuyVrztJ5","Key Glock",1317174,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
"759","7r8RF1tN2A4CiGEplkp1oP","Ginuwine",2261666,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
"760","1GxkXlMwML1oSg5eLPiAz3","Michael Bublé",5435112,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
"761","6nxWCVXbOlEVRexSbLsTer","Flume",2305308,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']"
"762","3klZnJvYGIbWritVwQD434","Duncan Laurence",428264,"['dutch pop']"
"763","5dHt1vcEm9qb8fCyLcB3HL","A$AP Ferg",3344860,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
"764","4FqPRilb0Ja0TKG3RS3y4s","Steve Angello",573884,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']"
"765","7tjVFCxJdwT4NdrTmjyjQ6","Muni Long",171430,"['indie r&b', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
"766","1mU61l2mcjEFraXZLpvVMo","Matthew Koma",101041,"['pop edm']"
"767","7HkdQ0gt53LP4zmHsL0nap","Ella Mai",4555178,"['dance pop', 'pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']"
"768","4b19vuzlDcNdU4quI7L6sW","ElyOtto",109292,"['hyperpop', 'weirdcore']"
"769","7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes",39186962,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
"770","7pFeBzX627ff0VnN6bxPR4","Desiigner",3379558,"['pop rap', 'rap', 'trap', 'viral trap']"
"771","56oDRnqbIiwx4mymNEv7dS","Lizzo",4995092,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']"
"772","5Vuvs6Py2JRU7WiFDVsI7J","Lucky Daye",440587,"['pop', 'r&b']"
"773","7hJcb9fa4alzcOq3EaNPoG","Snoop Dogg",8686870,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
"774","3JhNCzhSMTxs9WLGJJxWOY","Macklemore",1924486,"['pop rap', 'seattle hip hop']"
"775","3AQRLZ9PuTAozP28Skbq8V","The Script",7460037,"['celtic rock', 'neo mellow', 'pop', 'pop rock', 'uk pop']"
"776","7f5Zgnp2spUuuzKplmRkt7","Lost Frequencies",2479248,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']"
"777","6Ff53KvcvAj5U7Z1vojB5o","*NSYNC",1855254,"['boy band', 'dance pop']"
"778","2yLzlEFtIS0Q9UkyBZdQA7","Jessie Murph",363430,"['alt z', 'pop']"
"779","2RQXRUsr4IW1f3mKyKsy4B","Noah Kahan",476906,"['neo mellow', 'pop', 'uk pop']"
"780","6dC0rIJNLSFZwqckLgXJ8p","Timeflies",324519,"['dance pop', 'indie pop rap', 'pop', 'pop dance', 'pop rap', 'pop rock', 'post-teen pop', 'tropical house']"
"781","7wg1qvie3KqDNQbAkTdbX0","Louis The Child",446133,"['edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']"
"782","3whuHq0yGx60atvA2RCVRW","Olly Murs",3239700,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']"
"783","2cWZOOzeOm4WmBJRnD5R7I","Normani",2102005,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'uk pop', 'urban contemporary']"
